input,output
八戒脚下生云，直冲天际，国王看见后赞叹道：“猪长老竟然会腾云驾雾！”,八戒就足下生云，直上空里，国王见了道：“猪长老又会腾云！”
大圣手持一棒，与四大天神、李托塔和哪吒太子对抗，他们在半空中交战。战斗激烈，大圣看到天色渐晚，便拔下一根毫毛，将其丢入口中，嚼起来，然后喊道：“变！”,这大圣一条棒，抵住了四大天神与李托塔、哪吒太子，俱在半空中，——杀勾多时，大圣见天色将晚，即拉毫毛一把，丢在口中，嚼将出去，叫声“变！”
渔夫说：“穿过这个冲南，再走二十里就到了。”,渔人道：“过此冲南有二十里，就是也。”
经常有审查官提交四百多名被判处绞刑的犯罪分子给刑部。,时有审官将刑部绞斩罪人，查有四百余名呈上。
到达极边远地，满载玉帛盈盈。,绝域梯航至，遐方玉帛盈。
菩萨说：“悟能还没来呢。”,菩萨道：“悟能不曾来呀。”
大仙说：“如果你有这种能力，能让树活过来，我就和你结为兄弟。”,大仙道：“你若有此神通，医得树活，我与你八拜为交，结为兄弟。”
在假春娇的注视下，那妖王身上的衣服仿佛成了虼蚤的乐园，各种大臭虫在其中肆意穿梭；而子母虱则密密地聚集在一起，仿佛是蝼蚁从窝中涌出一般。,假春娇在旁，着意看着那妖王身上，衣服层层皆有虼蚤跳，件件皆排大臭虫；子母虱，密密浓浓，就如蝼蚁出窝中。
手持铁棒，迅速奔向现场，眼前景象令人惊叹！,拿了铁棒，两三步跑到面前看处，呀！
鹿力站起身来，说道：“我师兄已经走到了命运的尽头，哪里还有机会变成黄虎！这一切都是那个和尚太过懒惰，使用的欺骗手段，将我师兄变成了畜类！我今天绝对不会放过他，一定要和他比拼一下剖腹剜心的赌注！”,鹿力起身道：“我师兄已是命到禄绝了，如何是只黄虎！这都是那和尚惫懒，使的掩样法儿，将我师兄变作畜类！我今定不饶他，定要与他赌那剖腹剜心！”
八戒说：“我去。”,八戒道：“我去也。”
这个地方真是福地灵区，像蓬莱云洞一样神秘。,真个是福地灵区，蓬莱云洞。
大圣感到悲惨，心中暗自想道：“那妖精认出我了。我记得他在战斗中称赞道：‘真是像闹天宫一样！’这绝对不是普通的恶灵，肯定是天上的凶星。他一定是下凡为祸，还不知道是哪里来的恶灵，我必须先上界查清楚。”,大圣凄惨多时，心中暗想道：“那妖精认得我。我记得他在阵上夸奖道：‘真个是闹天宫之类！’这等啊，决不是凡间怪物，定然是天上凶星。想因思凡下界，又不知是那里降下来魔头，且须上界去查勘查勘。”
鹰持着锁腰一棍，捕捉着雀；蜋顶三钩，捕蝉在蝉的身上。,锁腰一棍鹰持雀，压顶三钩蜋捕蝉。
四天门门上神王官吏，三微垣垣中大小群真，雷霆官将陶张辛邓，苟毕庞刘，三十三天，天天自在，二十八宿，东七宿角亢氏房参尾箕，西七宿斗牛女虚危室壁，南七宿，北七宿，宿宿安宁，太阳太阴，水火木金土七政，罗睺计都噹孛四余。,先查了四天门门上神王官吏；次查了三微垣垣中大小群真；又查了雷霆官将陶张辛邓，苟毕庞刘；最后才查三十三天，天天自在；又查二十八宿：东七宿角亢氏房参尾箕，西七宿斗牛女虚危室壁，南七宿，北七宿，宿宿安宁；又查了太阳太阴，水火木金土七政；罗睺计都噹孛四余。
总兵官不亲自骑自己的马，却选择了骑乘这匹白马，率领军队进入城市，将柜子抬到了总府，并在上面盖上了封印，然后让人守卫着，待到天明时上报，等待指示做出决定。,总兵官把自家马儿不骑，就骑上这个白马，帅军兵进城，把柜子抬在总府，同兵马写个封皮封了，令人巡守，待天明启奏，请旨定夺。
在碧空中，斗牛宫猛烈地摇晃着，几乎将森罗殿刮倒。,碧天振动斗牛宫，争些刮倒森罗殿。
国王笑着说：“这个和尚说得可真有意思，难道我会害怕他吗？”,国王笑道：“你看你这和尚说话，终不然朕当怕他？”
这些动物，比如裸虫、毛虫、羽虫、昆虫和鳞介，都没有其他的名字。,裸虫、毛虫、羽虫、昆虫、鳞介之属，俱无他名。
参禅一生，不离佛地。,一生只爱参禅，半步不离佛地。
行者走近前，轻轻地拿起棒子说道：“这里太狭窄了，不适合展示我的技艺，等我跳到空中，我会一路表演给你们看。”,行者走近前，轻轻的把棒拿将起来道：“这里窄狭，不好展手，等我跳在空中，耍一路儿你们看看。”
长老同意了，于是放松心情跟着走。,长老见说，只得放怀随行。
唐僧点头表示感谢。,唐僧点头称谢。
径直飞到他戴的毗卢帽上，静静地爬到他的耳边，轻声说道：“师父，我来了，别担心。”,径飞至他毗卢帽上，悄悄的爬及耳边，叫道：“师父，我来了，切莫忧虑。”
山坡上乱石林立，松树倒塌。,颓山烈石松篁倒。
君臣之间的默契如同尧舜，礼仪乐章宛如汉周。,君臣相契同尧舜，礼乐威严近汉周。
他摘下头巾，解开衣服，没有扇子，只是轻轻摇动僧帽，感觉着微风。,一则乍戴个头巾，二来天气炎热，又闷住了气，略不透风，他都摘了头巾，脱了衣服，又没把扇子，只将僧帽扑扑扇扇。
三藏遵从指示将其记录在心。,三藏依言记在心上。
东海龙王敖广立即站起来，带着龙子、龙孙、虾兵和蟹将走出宫殿迎接道：“请上仙进来，请进来。”,东海龙王敖广即忙起身，与龙子、龙孙、虾兵、蟹将出宫迎道：“上仙请进，请进。”
那怪怒斥道：“你这个无理之妇，竟然毫无人情！当初我带你到这里，从未和你说过一句话。你穿的金银锦衣，用着奢华的物品，我时刻为你着想，对你呵护备至。你怎么能只想着你的父母，毫无夫妻之情？”,那怪咄的一声骂道：“你这狗心贱妇，全没人伦！我当初带你到此，更无半点儿说话。你穿的锦，戴的金，缺少东西我去寻，四时受用，每日情深。你怎么只想你父母，更无一点夫妇心？”
这个单表显示了陕西的伟大都市长安城，它一直是历代帝王选择定都的地方。,此单表陕西大国长安城，乃历代帝王建都之地。
国王听说唐朝大国，又听说方上圣僧，非常高兴，立刻同意，说：“请他进来。”,那国王闻知是唐朝大国，且又说是个方上圣僧，心中甚喜，即时准奏，叫：“宣他进来。”
把自己带来的两只留下一只放在府堂镇库，作为将来免交灯油的证据；我们带走一只去灵山献给佛祖。,把自己带来的二只：“留一只在府堂镇库，以作向后免征灯油之证；我们带一只去，献灵山佛祖。”
风吹倒了普陀山，把观音经卷走了。,这风吹倒普陀山，卷起观音经一卷。
那猴王摘下冠服，爬上大树，挑选熟透的大桃，摘了許多，便在树枝上悠然自在地享用起来。,只见那猴王脱了冠着服，爬上大树，拣那熟透的大桃，摘了许多，就在树枝上自在受用。
沙僧说：“我也想去看看。”,沙僧道：“我也去看看。”
说完这句话，立刻变成金色光芒，直接返回南海。,言罢，遂化作一道金光，径回南海。
那怪物毫不迟疑，放开手，直接抓住了八戒。,那怪不容分说，放开手，就捉八戒。
三藏说：“打开来看看。”,三藏叫：“通打开来看看。”
国王匆忙收起关文，急忙走下龙座，命近侍摆放绣墩，亲自迎接。,慌得国王收了关文，急下龙座，着近侍的设了绣墩，躬身迎接。
八戒和沙僧将两个孩子带到宝象国，然后将他们扔在白玉台阶前，可怜他们被摔成了肉饼，鲜血直流，骨头粉碎。朝中官员纷纷报告：“糟糕！糟糕！有人从天上摔下来了！”,却说八戒、沙僧，把两个孩子拿到宝象国中，往那白玉阶前捽下，可怜都掼做个肉饼相似，鲜血迸流，骨骸粉碎，慌得那满朝多官报道：“不好了！不好了！天上掼下两个人来了！”
长老高兴地带着两个童子上了正殿。,长老欢喜，遂与二童子上了正殿观看。
众妖离开，他独自一人跃下山来，沿着道路走，变身为一个年老的道士，看起来是怎样的装扮？,众妖散去，他独跳下山来，在那道路之旁，摇身一变，变做个年老的道者，真个是怎生打扮？
行者说：“你这个笨蛋，太丑了！出家人不怕冷，怎么会怕冷？”,行者道：“你这呆子，忒不长俊！出家人寒暑不侵，怎么怕冷？”
三藏说：“是的，如果他在那里贪心地吃斋，我们就找不到他了。天色晚了，这里不是个适合住的地方，我们应该找個地方住下来。”,三藏道：“正是呀，倘或他在那里贪着吃斋，我们那里会他？天色晚了，此间不是个住处，须要寻个下处方好哩。”
老妖听了这话，高兴地说：“这个主意太棒了！如果抓到唐僧，我会好好奖赏你，说不定还会封你做个前部先锋呢。”,老妖闻此言，满心欢喜道：“此计绝妙！绝妙！这一去，拿不得唐僧便罢；若是拿了唐僧，决不轻你，就封你做个前部先锋。”
突然消失，老人慌张地说：“爷爷啊！,”说一声，忽然不见。那老者慌张道：“爷爷呀！
感谢行者，请拿着药回去。,遂拜谢了行者，将药持回献上。
尽管只是几个转身，丢几样花招，却感到有些吃力，走一段路就气喘吁吁，无法持久；他的武器每次都在变化，进退攻防，随心所欲，变化自然，普通人又怎么可能赶得上呢？,虽然打几个转身，丢几般解数，终是有些着力，走一路，便喘气嘘嘘，不能耐久；盖他那兵器都有变化，其进退攻扬，随消随长，皆有变化自然之妙，此等终是凡夫，岂能以遽及也？
让他展现自我，却让罗汉洒下砂粒，将他困住，让他无法动弹，无法移动，任凭你尽情打击即可。,演他出来，却教罗汉放砂，陷住他，使他动不得身，拔不得脚，凭你揪打便了。
小妖说：“我有种叫分瓣梅花的计谋。”,小妖道：“我有个分瓣梅花计。”
大圣站在门外，看到那怪走出来，看起来很勇猛。,那大圣停立门外，见那怪走将出来，着实骁勇。
八戒想了想，觉得请他不如激他一下，让他自己来激。,八戒又思量道：“请将不如激将，等我激他一激。”
