input,output
收到卢俊义的信，得知歙州已被平定，军队已经抵达城中安营扎寨，随时准备出发进攻敌人巢穴。,收得卢俊义书，报平复了歙州，军将已到城中屯驻，专候进兵，同取贼巢。
茶博士说：“请告知，要找王教头，只需向这位提辖请教，他就会认出你。”,"茶博士道：""客官，要寻王教头，只问这位提辖，便都认得。"""
只一语写 download:借粮。,书上只说借粮一事。
三个头领手持朴刀，迅速赶了过来。,三个头领挺着朴刀赶将来。
张青领着武松到客房休息，两口子则去厨房准备了一些美味的食物，等着武松起来一起享用。不久之后，一切准备就绪，只等武松醒来过来交谈。,张青引武松去客房里睡了。两口儿自去厨下安排些佳肴美馔管待武松。不移时，整治齐备，专等武松起来相叙。
踩着马鞭，穿着半弯的靴子，嘴里叼着鹰嘴，身穿梨花袍，绣着盘龙的图案。,踏鞭靴半弯鹰嘴，梨花袍锦绣盘龙。
在大厅上与府尹行礼完毕。,到厅上与府尹施礼罢。
梢公打开包，看到很多金银，吓了一跳；皱了皱眉头，对瘦后生说：五哥进来，和你说话。,那梢公便去打开包来看时，见了许多金银，倒吃一吓；把眉头只一皱，便叫那瘦後生道：五哥进来，和你说话。
宋江决定让马麟、邓飞、欧鹏、王矮虎四人与他一起担任先锋，前往作战。,"宋江便点马麟、邓飞、欧鹏、王矮虎四个，""跟我亲自做先锋去。"""
陈达骑马手持长枪，迎面向史进冲来。,陈达也拍马挺枪来迎史进。
金光闪现，怪兽和毒虫们在阵前乱作一团，黄砂飞溅。,只见一道金光射去，那伙怪兽毒虫都就黄砂中乱纷纷坠於阵前。
那位妇女双手合十向前鞠躬道：“叔叔，您好。”,"那妇人叉手向前道：""叔叔万福。"""
"西门庆问王婆：""这是谁家的太太？""","西门庆问王婆道：""乾娘，不敢问，这位是谁家宅上娘子？"""
在战场上，两人交战激烈，互相缠斗；马和骑手都在奋力搏斗。,两个在阵前，来来往往，番番复复；搅做一团，纽做一块；鞍上人斗人，坐下马斗马。
扈三娘和顾大嫂一起冲了过来。,扈三娘，顾大嫂一齐赶来。
"""穆弘道说道，""陈益是我们的兄长。""","穆弘道：""陈益是兄。"""
第二天，小军报告说：“车上有粮草，还有米。水中的船上有东西遮盖着，但米布袋露出来了。”,次日，小军回报说：“车上都是粮草，尚且撒下米来。水中船只虽是遮盖著，尽有米布袋露将出来。”
在极度郁闷的时候，长吏突然报道：“东京太师府派来的府干正在大厅等候，有紧急公文需要见相公。”,"正忧闷间，只见长吏报道：""东京太师府里差府干见到厅前，有紧紧公文要见相公。"""
李逵曾与母亲在夜晚一起到岭上取水，因此他述说了一遍杀死大虫的故事。,李逵却把夜来同娘到岭上要水，......因此杀死大虫的话说了一遍。
"黄文炳说：""相公别看轻他！正如您所说，尊府恩相的家书提到的小儿谣言，正好适合他本人。""","黄文炳道：""相公不可小觑了他！恰相公所言尊府恩相家书说小儿谣言，正应在本人身上。"""
娘子说：五更的时候，听到梁上有什么声音，你说可能是老鼠在打架；你看看那个皮匣子有没有问题？,娘子便道：五更里，听得梁上响，你说是老鼠厮打；你且看那皮匣子没甚事麽？
杨雄带着那位妇女和迎儿，一起上了几层山坡，最终发现了石秀坐在那里。,杨雄引着那妇人并迎儿，三个人上了四五层山坡，只见石秀坐在上面。
那位女士说：“好吧，我们早点吃清淡的食物，然后洗澡。”,"那妇人道：""既是恁地，我们早些素饭，烧汤洗浴了去。"""
"""为什么你杀了很多无辜的人？"" 天子询问。","天子问道：""适你为何杀了许多人？"""
这句话让林冲勃然大怒，喊道：我们这些兄弟一起上梁山，打过五十多场战斗，从来没有失过锐气，今天怎么会自损威风呢！,只这一句，林冲大怒，叫道：我等弟兄，自上梁山，大小五七十阵，未尝挫锐气，今日何故灭自己威风！
那个人准备离开，双腿像被钉住一样无法移动，想叫唤却发现自己已经说不出一句话，简直吓坏了。,那一个却待要走，两只脚一似钉住了的，再要叫时，口里又似哑了的，端的是惊得呆了。
"武松问：""奸夫是谁？""","武松道：""奸夫还是何人？"""
军队分成九个分队，举起五面旗帜。,兵分九队，旗列五方。
一行人离开山寨，直奔河口，登上船只启航，没有告知华州太守，径直前往西岳庙。,且说一行人等，离了山寨，迳到河口下船而行，不去报与华州太守，一迳奔西岳庙来。
"婆子笑着说：""押司，我们一起上楼吧。""","婆子笑道：""押司，我同你上楼去。"""
众人纷纷上岸。,一行众人都上岸来。
宋江欣赏完浔阳楼，赞叹不已。,宋江看罢浔阳楼，喝采不已。
再向前行不多里，又遇见了“青面兽”杨志，率领军队袭来，展开了激烈的交战。,再走不过六七里，又是“青面兽”杨志，引军赶来，又杀一阵。
李逵笑着说：“你这个家伙是谁，从哪里冒出来的，竟然也敢自称我的名字，在这里胡作非为！”,"李逵大笑道：""没有娘鸟兴！你这厮是甚么人，那里来的，也学老爷名目，在这里胡行！"""
那位狱卒拿着竹片，如同暴雨般猛烈地抽打着。,那牢子狱卒拿起批头竹片，雨点的打下来。
宋先锋认为寇孚，陈凯知道天兵已经到此，如果宋先锋不尽快投降，就会被处决并被当作贼人。,宋先锋以寇孚，陈凯知天兵到此，不速来归顺，着即斩首祭旗，以贼人。
武松劝说哥哥和嫂嫂一起喝酒。,武松劝哥哥嫂嫂吃酒。
教导年轻人：“来拜师吧。”,"便教那后生：""来拜师父。"""
宋江泪流满面地说道：“自从我加入梁山泊以来，从未伤害过一个兄弟。如今我被官府所束缚，毫无自由可言。虽然你依然坚强，但已经不能像以前那样行事了。”,宋江哭道：“我自从上梁山泊以来，大小兄弟，不曾坏了一个。今日一身入官所管，寸步也由我不得。虽是你强气未灭，使不得旧时性格。”
在南军门旗下，两位统制官发现钱振鹏展现出了怯懦之态，于是他们挺起手中的长枪，一同出马，合力夹击他。,南军门旗下，两个统制官，看见钱振鹏力怯，挺两条，一齐出马，前去夹攻。
杨志和谢都管一起监督着十五个人，离开了梁府，出了北京城门，沿着大路前往东京。,杨志和谢都管两个虞候监押着，一行共是十五人，离了梁府，出得北京城门，取大路投东京进发。
"在东北方向，一面门旗飘扬在空中，一支军队整齐地排列着。他们身上的旗帜是青色的，甲胄闪闪发光。在军队最前面，一面绣旗飘扬着，上面写着""九纹龙""史进的名字。他左手边是""跳涧虎""陈达，右手边是""白花蛇""杨春。这三名大将手持武器，骑着战马，站在阵列前面。","东北方门旗影里，一队军马，旗青甲；前面一把引军绣旗招展处，捧出一员大将，乃是""九纹龙""史进，左手是""跳涧虎""陈达，右手是""白花蛇""杨春，三员大将，手持兵器，都骑战马，立于阵前。"
我们和燕顺先去通知，你们再过来。,等我和燕顺先去报知了，你们随后却来。
林冲说：“就是他。”,"林冲道：""正是此人。"""
张清夺回两个奔跑的敌人，同时被一石子击中。,刚抢得两个奔走还阵，张清又一石子打来。
说着一边感到肚子里一阵惊奇。,一头说，一面肚里吃了一惊。
"婆婆说：""将军在宋先锋手下，这么豪华，如果不要丑陋，愿意把女儿嫁给您。""","婆子便道：""将军在宋先锋部下，又恁般奢遮，如不弃丑陋，情愿把小女配与将军。"""
默默称赞，说：“真是勇士！真是‘见义勇为’啊。”然后走过去拦住他，说道：“英雄，看在我们两人的面子上，就收手吧。”,"暗暗喝采，道：""端的是好汉！真正'路见不平，拔刀相助！'""便向前邀住，动道：""好汉，看我二人薄面，且罢休了。"""
在昭德，宋江分配将佐，将城池围得水泄不通。,宋江分拨将佐到昭德，围的水不通。
当宋江将马军冲到城边时，城上擂木和炮石纷纷落下，一片混乱。,宋江把马军冲到城边时，城上擂木、炮石，乱打下来。
七个人问：“你是谁？”,"那七人道：""你是甚么人？"""
在雕弓上栖息着鸾凤，壶中插着它们；宝剑被沙鱼鞘内藏匿着。,雕弓鸾凤壶中插，宝剑沙鱼鞘内藏。
两位抹过山嘴走来，看到十多间草房，围着矮墙，墙外有一座小石桥。两位来到桥边，看到一个村姑，拿着一篮新鲜水果出来。戴宗向她打招呼：请问清道人家在家吗？,两个抹过山嘴来，见有十数间草房，一周围矮墙，墙外一座小小石桥，两个来到桥边，见一个村姑，提一篮新果子出来，戴宗施礼问道：娘子从清道人家出来，清道人在家麽？
宋江离开村子后，连夜赶回家。,却说宋江自离了村店，连夜赶归。
那位男士回答说：“是白酒。”,"那汉子应道：""是白酒。"""
"燕青恭敬地行了个礼，说道：""叶贵在此向您致敬！""","燕青便下拜道：""叶贵就此参见！"""
"武松说：""这是酒瘾。必须喝三杯。如果没有三杯，就没什么好遗憾的了。""","武松道：""是酒望。须饮三碗。若是无三，不过去便了。"""
在厅前，柴进一直邀请着，两人互相行礼完毕。,柴进直请到厅前，两个叙礼罢。
宋江派人带着吴用、朱武、萧让、乐和四个，跟着张太守下山，直奔济州去见宿太尉。,宋江便差大小军师，吴用，朱武，并萧让，乐和四个，跟随张太守下山，直往济州来，参见宿太尉。
在当天的辰牌时分，悠闲地点燃火柴，吃完饭然后缓缓离开。,当日直到辰牌时分，慢慢地打火吃了饭走。
宋江下令发布告示安抚百姓，表彰忠诚的士兵，将吴值、张道原送往张招讨军前方，并将他们斩首示众。,宋江便出榜安抚百姓，赏劳三军，把吴值、张道原解赴张招讨军前，斩首施行。
"梁中书高兴地叫杨志上厅，说：""我差点忘了你。如果你帮我送生辰纲，我会提拔你的。""","梁中书大喜，随即唤杨志上厅，说道：""我正忘了你。你若与我送生辰纲去，我自有抬举你处。"""
