input,output
平日：“曹操经常头痛，痛得入骨；一旦发作，就会找我医治。如果他有早有召唤，只要吃一次毒药，肯定会死，何必动刀兵呢？”,平曰：“操贼常患头风，痛入骨髓；才一举发，便召某医治。如早晚有召，只用一服毒药，必然死矣，何必举刀兵乎？”
探子来报说：“吕布与陈宫、臧霸勾结泰山贼寇，一起进攻兖州各郡。”,探马回报云：“吕布与陈宫、臧霸结连泰山贼寇，共攻兖州诸郡。”
后主泪流满面，泣不成声。,后主放声大哭。
几天后，曹军已经搭建好了营地。,过数日，曹兵下寨已定。
玄德说：“这是贤侄的家事，为什么要问我呢？”,玄德曰：“此贤侄家事耳，奈何问我？”
第二天，夏侯渊的军队赶到，马超不得不放弃城市，率军向西逃窜。,次日，夏侯渊大军至，马超弃城杀出，望西而逃。
大惊失色，匆匆奔向左翼队伍时，火光四溅，一支军队突然杀到，领头的蜀将竟是魏延。,获大惊，急奔左队时，火光冲天，一彪军杀到，为首蜀将乃是魏延。
无人能够阻止他们。,诸人劝不住。
孔明向后主汇报：“我认为南蛮不服，是国家的严重威胁。我打算亲自带领大军前去解决。”,孔明乃入朝奏后主曰：“臣观南蛮不服，实国家之大患也。臣当自领大军，前去征讨。”
在二更之后，沿着通往褒州的道路前行。,二更已后，往褒州路上而来。
在雍闿不知所措的时候，焕一戟突然刺中了他的马下，将其斩首。,雍闿措手不及，被焕一戟刺于马下，就枭其首级。
当日下午，玄德和张飞率领着一千名士兵冲入曹兵的营地。,是日玄德、张飞引一千人马杀入曹兵寨边。
集众将逊言：“当向主上呈请表文，请求解除新城围困，阻挡魏军退路，我带领部队进攻前方：他们前后受敌，必将溃败。”,逊集诸将议曰：“吾当作表申奏主上，请撤新城之围，以兵断魏军归路，吾率众攻其前：彼首尾不敌，一鼓可破也。”
关公道谢后，护送车队前往荥阳。,关公称谢，护送车仗，往荥阳进发。
允问道：“你为什么总是在深夜长叹，似乎没有什么私心呢？”,允曰：“汝无所私，何夜深于此长叹？”
让来人先回去，当晚便去见张鲁，称庞德已被曹操收买，出卖了这一战。,打发来人先回，便连夜入见张鲁，说庞德受了曹操贿赂，卖此一阵。
每人都要在自家大门上写上白土书中的“甲子”二字。,令人各以白土书“甲子”二字于家中大门上。
瞻亦哭泣着上奏：“我父子受先帝和陛下的大恩，即使付出生命也无法报答。请陛下全部调集成都的军队，让我带领他们去决战到底。”,瞻亦泣奏曰：“臣父子蒙先帝厚恩、陛下殊遇，虽肝脑涂地，不能补报。愿陛下尽发成都之兵，与臣领去决一死战。”
郭淮说：“张郃被逼无奈，肯定会投奔西蜀；我们现在可以派人去帮助他，这样就能监视他，让他不敢有二心。”,郭淮曰：“张郃被迫，必投西蜀；今可遣将助之，就如监临，使不生外心。”
崔谅发现四面都是蜀兵，无法抵挡，只能选择投降，一起回到大寨。,崔谅见四面皆是蜀兵，不得已遂降，同归大寨。
让士兵每人拿着一把草，悄悄地埋伏起来。,遂令军士，每人束草一把，暗地埋伏。
在八月中秋之际，夜晚的银河闪耀着，玉露洒落大地，旌旗静静飘动，刁斗声平静如水。,时值八月中秋，是夜银河耿耿，玉露零零，旌旗不动，刁斗无声。
操无法久留，被魏延射中一箭，于是匆忙回师。,因此操不能久住；又被魏延射了一箭，急急班师。
有人在岸上阻止别人下船，还拉扯着船缆；李乐则在水中砍船。,岸上有不得下船者，争扯船缆；李乐尽砍于水中。
刘放和孙资被召见，询问：“家族中谁有资格担任职务？”,睿召刘放、孙资问曰：“宗族之内，何人可任？”
表达诚意，献上祭品。,聊表丹诚，敬陈祭祀。
卢植被军士们簇拥着离开。,军士簇拥卢植去了。
孔明说：“我已经劝告过很多次了，但您一直不听。今天请大家和我一起去教场劝谏。”,孔明曰：“吾苦谏数次，只是不听。今日公等随我入教场谏去。”
汉中王听说孔明病得很重，亲自去他家，直接走到床边，问：“军师得的是什么病？”,汉中王闻孔明病笃，亲到府中，直入卧榻边，问曰：“军师所感何疾？”
郭汜的军队赶到，李傕率领部队迎战。,却说郭汜兵到，李傕出营接战。
关公领会到命令，率领军队悄悄地袭击敌人。,关公会意，驱军掩杀。
关公手持刀，将锤隔开，迅速赶过去，一刀将卞喜斩成两段。,关公用刀隔开锤，赶将入去，一刀劈卞喜为两段。
王带着诏书来到徐州，被布迎接进府，然后宣读诏书：任命布为平东将军，并赐予印绶。,且说王则赍诏至徐州，布迎接入府，开读诏书：封布为平东将军，特赐印绶。
关羽高兴地说：“于禁一定会被我抓住的。”,关公喜曰：“于禁必为我擒矣。”
宁笑着闭上了嘴。,宁笑而不答。
召来二十名强壮的狱卒，带着平走到后院拷问。,遂唤二十个精壮狱卒，执平至后园拷问。
曹芳赐给明帝的谥号是睿，他的陵墓位于高平陵；郭皇后被尊为皇太后；正始元年被定为新的年号。,于是曹芳谥睿为明帝，葬于高平陵；尊郭皇后为皇太后；改元正始元年。
云长要来杀我。,云长追杀过来。
那些年幼的黄口小儿，哪里能听见惊雷般的声音；那些身患疾病的樵夫，又怎么能够听懂虎豹的咆哮。,黄口孺子，怎闻霹雳之声；病体樵夫，难听虎豹之吼。
维询问夏侯霸：“羌兵尚未抵达，魏兵却已紧迫地包围了麴山，你有什么高见？”,维问夏侯霸曰：“羌兵未到，魏兵围困麴山甚急，将军有何高见？”
领命逊，感谢完毕。现在保荐二人担任左右都督，分别率兵迎击三路敌人。,逊领命谢恩毕，乃保二人为左右都督，分兵以迎三道。
玄德邀请他一起坐下来，询问他的名字。,玄德就邀他同坐，叩其姓名。
董卓曾经伪装成乱世的源头。,曩者董卓，伪为乱阶。
第二天，我决定撕裂那封信，砍掉那个使者的头，然后带领军队前来挑战。,遂扯碎来书，斩其使，次日，引军前来搦战。
统一指挥两淮的军队。,总摄两淮军马。
樊城被解围后，曹仁带领众人前来见曹操，向他表示歉意并流泪请求宽恕。,却说樊城围解，曹仁引众将来见曹操，泣拜请罪。
"""肃惊讶地问道：“皇叔为何如此行事？”""",肃惊曰：“皇叔何故如此？”
李典趁势骑马冲入敌阵。,李典乘势飞马直入贼阵。
南门一带都是山路，北门有涪水，所以没有围墙。,原来南门一带都是山路，北门有涪水：因此不围。
命令退败的士兵前往西山下寨，尽快催促马延和张顴的军队前来。,尚引败兵退往西山下寨，令人催取马延、张顗军来。
瑜问道：“是谁提议这个计谋给您？”,瑜曰：“谁教公献此计？”
颜良在军帐外，看到关公冲过来，准备问情况，但关公的赤兔马快，已经到了眼前；颜良来不及反应，被云长一刀砍在马下。,颜良正在麾盖下，见关公冲来，方欲问时，关公赤兔马快，早已跑到面前；颜良措手不及，被云长手起一刀，刺于马下。
何后心生嫉妒，最终导致王美人的死亡。,何后嫉妒，鸩杀王美人。
樊氏递完了酒杯，范令就座。,樊氏把盏毕，范令就坐。
刘贤回到零陵，见到父亲刘度，详细讲述了孔明的品德，劝说父亲投降。,刘贤回零陵见父刘度，备述孔明之德，劝父投降。
突然间，张辽和许褚冲了过来，大声喊道：“蒋奇不要想逃！”,张辽、许褚忽至，大喝：“蒋奇休走！”
叫左右的人：“叫公子出来。”,便命左右：“请公子出来。”
听说玄德占据了涪关，愤怒不已，多次想要出兵攻打，但又担心道路上有敌军拦截。,后闻玄德据住涪关，大怒，屡欲提兵往战，又恐这条路上有兵来。
孔明登台，马岱押着雅丹走来。,孔明升帐，马岱押过雅丹来。
姜维叹了口气，离开了朝堂，前往汉中。,姜维叹息出朝，自投汉中去讫。
俭无法解决军中问题，只能返回。,俭回到军中，无计可施。
帝心中暗自思索：“曹操掌握了权力，国家的命运不再掌握在朕的手中，如今得到这位英雄的叔父，朕将有幸得到帮助！”,帝暗思：“曹操弄权，国事都不由朕主，今得此英雄之叔，朕有助矣！”
刘辟说：“将军先走，之后再考虑。”,刘辟曰：“将军且行，却再理会。”
典韦疑惑地说道：“主公在哪里？”,典韦问：“主公何在？”
杨任劝告，但被拒绝。,杨任苦谏不从。
蔡瑁躲进了襄阳城。,蔡瑁逃入襄阳。
闻言，操改容谢之，待为上宾。,操闻言，改容谢之，待为上宾。
文丑回马再次来袭，徐晃匆忙挥舞着巨大的斧头，挡住了敌人的进攻。,文丑回马复来，徐晃急轮大斧，截住厮杀。
任命兖州刺史金尚为太尉，负责监管七路钱粮的运输工作。,命兖州刺史金尚为太尉，监运七路钱粮。
魏延举起刀砍死了守门将士，打开了城门，放下了吊桥，高声呼喊道：“刘皇叔快带领军队进城，一起消灭那个卖国贼！”,当下魏延轮刀砍死守门将士，开了城门，放下吊桥，大叫：“刘皇叔快领兵入城，共杀卖国之贼！”
在寨中坚守，夜晚星光灿烂，手持利剑，静坐仰望星空。,坚归寨中，是夜星月交辉，乃按剑露坐，仰观天文。
操说：“既然他自称是皇叔，我就以天子的诏令赐予他，他会更加不敢违抗。而且我留他在许都，虽然名义上靠近君王，但实际上掌握在我手中，我有什么可害怕的呢？我担心的是太尉杨彪是袁术的亲戚，如果他与二袁勾结，将成为极大的祸害，必须立即除掉他。”,操曰：“彼既认为皇叔，吾以天子之诏令之，彼愈不敢不服矣。况吾留彼在许都，名虽近君，实在吾掌握之内，吾何惧哉？吾所虑者，太尉杨彪系袁术亲戚，倘与二袁为内应，为害不浅。当即除之。”
突然传来消息，孙礼带领着雍凉两地的二十万大军前来支援战局，打算袭击剑阁，而司马懿则亲自率军前来攻打卤城。,忽报孙礼引雍、凉人马二十万来助战，去袭剑阁，司马懿自引兵来攻卤城了。
站在将台之上，观看调练，心中感到喜悦，相信这是取胜之法；下令收住帆幔，依次序回寨。,操立于将台之上，观看调练，心中大喜，以为必胜之法；教且收住帆幔，各依次序回寨。
孔明劝说道：“不行。应该慢慢计划，急躁的话情况就会变得复杂。可以提升他们两个做郡守，然后分散调遣他们离开，这样就能抓住他们了。”,孔明谏曰：“不可。且宜缓图之，急则生变矣。可升此二人为郡守，分调开去，然后可擒。”
